candidate_id	incident_id	chunk_id	document_id	reviewer_id	grade	reviewed_at	evidence_role	supported_claim	applicability	span_start	span_end	review_state
cand_c919c069907eeee5	inc_28de536b28e1a888	KBC-D058-08c26d83a4bdb300a4368e59	KBH-D058-94f18a70ecb0	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for frontend.	compatible	0	200	reviewed
cand_d11201e09100cdc3	inc_28de536b28e1a888	KBC-D057-6d507cb66b72d0a39ed73739	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_dd908124a2e65c34	inc_28de536b28e1a888	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_c3a7b2232758866b	inc_28de536b28e1a888	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for frontend.	compatible	0	200	reviewed
cand_9cd5dc3d9ea2cab7	inc_28de536b28e1a888	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_746bceda9a0588dd	inc_28de536b28e1a888	KBC-D058-5b86503d419c093f8eded70a	KBH-D058-22bb04d72ccf	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_922d1fa26ceb9dd0	inc_28de536b28e1a888	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for frontend.	compatible	0	200	reviewed
cand_9a4db4128132336e	inc_2adbb3fd7fbcb7b3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_f4f197257ce7e8a2	inc_2adbb3fd7fbcb7b3	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_03dcf1bfbf5b81b6	inc_2adbb3fd7fbcb7b3	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_646adc358a513618	inc_2adbb3fd7fbcb7b3	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_5592749fe7f43209	inc_2adbb3fd7fbcb7b3	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_a21008daaeaf3b46	inc_2adbb3fd7fbcb7b3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_3314feb894412309	inc_2adbb3fd7fbcb7b3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_5393126d440226f3	inc_2adbb3fd7fbcb7b3	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_6f36309286ed6973	inc_2adbb3fd7fbcb7b3	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_a03ec82df75be5dd	inc_2adbb3fd7fbcb7b3	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_fe34fc3153e3d615	inc_41b29f4527655ffa	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_6dca02b5adf02825	inc_41b29f4527655ffa	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_2d63c8a6d356ef5b	inc_41b29f4527655ffa	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_3abf239f68ea5589	inc_41b29f4527655ffa	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_30d77a8f073c7978	inc_41b29f4527655ffa	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_e7fc3d1ba79a9320	inc_41b29f4527655ffa	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_0fd9f7d79a70b790	inc_41b29f4527655ffa	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_89daf627b84fedd4	inc_41b29f4527655ffa	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_c675848cef06986d	inc_41b29f4527655ffa	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_b5f9173098c8b574	inc_41b29f4527655ffa	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_e58e8e656551d2a9	inc_42d05a5a96453d5d	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_670f64493e7db534	inc_42d05a5a96453d5d	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_3adc5dcc49bb379c	inc_42d05a5a96453d5d	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_4217f98d2a35e5de	inc_42d05a5a96453d5d	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_0e8f3e714e393c7d	inc_42d05a5a96453d5d	KBC-D058-47c79baf332b61ba8c888fca	KBH-D058-14d8b6f74be5	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_d00af24970ebbcf8	inc_42d05a5a96453d5d	KBC-D058-fc886b19f0f37dd0282ca673	KBH-D058-c2749095504f	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_aaa700213552f927	inc_42d05a5a96453d5d	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_50dbfdc3642816df	inc_42d05a5a96453d5d	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_41a8ddd8da440bf0	inc_42d05a5a96453d5d	KBC-D058-65a7de2b1cd13f2d6190e03c	KBH-D058-aaa3e891815f	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_de238a728f509b6d	inc_42d05a5a96453d5d	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_e121497e4353e363	inc_440b5aa2334e385c	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for frontend.	compatible	0	200	reviewed
cand_a7efe727ac55359f	inc_440b5aa2334e385c	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_020c788c5164e1e6	inc_440b5aa2334e385c	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_1c3af847f5448a85	inc_440b5aa2334e385c	KBC-D057-6d507cb66b72d0a39ed73739	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_17cfd2098383dab9	inc_440b5aa2334e385c	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for frontend.	compatible	0	200	reviewed
cand_10aa6dcef33d731b	inc_440b5aa2334e385c	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_41114500f3d0be64	inc_440b5aa2334e385c	KBC-D058-60bac8f23d1c5f9ab5809f5c	KBH-D058-94f18a70ecb0	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for frontend.	compatible	0	200	reviewed
cand_a9cba3447456b648	inc_440b5aa2334e385c	KBC-D059-aab6f70d0cfb018c37641a2e	KBH-D059-40feb3b71482	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	134	reviewed
cand_f2639447a65998e0	inc_440b5aa2334e385c	KBC-D058-0c6a32d6d84824353de6825d	KBH-D058-57df42feca96	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_fd5806fa8dc1f1c2	inc_440b5aa2334e385c	KBC-D059-05ba5f615d51b4b34e72449e	KBH-D059-90ee8fc78d14	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	61	reviewed
cand_1b2ece976c02f784	inc_447fc19738a290b6	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_3da66acab98dae48	inc_447fc19738a290b6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_ff4ef0162a08bfb2	inc_447fc19738a290b6	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_410865dd518c9f7f	inc_447fc19738a290b6	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_dff704195f9977e3	inc_447fc19738a290b6	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_3d57f306c18d6a41	inc_447fc19738a290b6	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_1e49feb4983422a6	inc_447fc19738a290b6	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_a2e36fe09ec930f1	inc_447fc19738a290b6	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_c253c032303e0cdf	inc_447fc19738a290b6	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_e43a306f30d32e1d	inc_447fc19738a290b6	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_e7fe96788671e328	inc_57f6ede7e94d009b	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_20c36daa6862d2b3	inc_57f6ede7e94d009b	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_58e0d5c0cbe928a0	inc_57f6ede7e94d009b	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_8a74cfc753d58953	inc_57f6ede7e94d009b	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_3c7815c15b865d87	inc_57f6ede7e94d009b	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_5827e1996fdce162	inc_57f6ede7e94d009b	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_6a696aacdb678690	inc_57f6ede7e94d009b	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_e31416fef0a5545f	inc_57f6ede7e94d009b	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_1376e7f06baa2eb3	inc_57f6ede7e94d009b	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_aadcf6326331b603	inc_57f6ede7e94d009b	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_75f213f765225eea	inc_5aec36653e1ae8e1	KBC-D057-f6c48ce30e1e7270ef4116c4	KBH-D057-10119f6772e5	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_b5bfea3b70d6d532	inc_5aec36653e1ae8e1	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for checkoutservice.	compatible	0	200	reviewed
cand_05e629acbe11b4ad	inc_5aec36653e1ae8e1	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_4adfd0a2d59f5862	inc_5aec36653e1ae8e1	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for checkoutservice.	compatible	0	200	reviewed
cand_d63ad4ed54e3ebec	inc_5aec36653e1ae8e1	KBC-D058-fc886b19f0f37dd0282ca673	KBH-D058-c2749095504f	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_21ec0e5d6e19b887	inc_5aec36653e1ae8e1	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for checkoutservice.	compatible	0	200	reviewed
cand_98e9de4c094de017	inc_5aec36653e1ae8e1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_643faf5351295ee7	inc_5aec36653e1ae8e1	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_e43b037f42efa0bb	inc_5aec36653e1ae8e1	KBC-D058-47c79baf332b61ba8c888fca	KBH-D058-14d8b6f74be5	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for checkoutservice.	compatible	0	200	reviewed
cand_9576feb81bc8e702	inc_5aec36653e1ae8e1	KBC-D058-b868a54e37319ab0c268877e	KBH-D058-54c2092d43a5	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_5100aeb0cc57fad2	inc_a5147fba2d0d1f50	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_1bf44d44b430b91f	inc_a5147fba2d0d1f50	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_87ebaadf911c9f19	inc_a5147fba2d0d1f50	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_68596c9440870814	inc_a5147fba2d0d1f50	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_65c74e2a763d29e0	inc_a5147fba2d0d1f50	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_229cc59a2c4ccaf4	inc_a5147fba2d0d1f50	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_d085e9c9de038a2e	inc_a5147fba2d0d1f50	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_d1de1153f4aecb53	inc_a5147fba2d0d1f50	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_b2898116a98bf880	inc_a5147fba2d0d1f50	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_4f276472d9470850	inc_a5147fba2d0d1f50	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_c3d3bc93504d1322	inc_a9c5f4078ddde5fb	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_d90ea991f220e462	inc_a9c5f4078ddde5fb	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_f45e787dab78d725	inc_a9c5f4078ddde5fb	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_7aadfd44f9c6e727	inc_a9c5f4078ddde5fb	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_99acd1cbb8a3a43a	inc_a9c5f4078ddde5fb	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_18394849f26ff24c	inc_a9c5f4078ddde5fb	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
