document_id	source_id	source_path	decision	reason	review_state	reviewer	reviewed_at	owner	check_owner	check_reviewer	check_reviewed_at	decision_version	decision_origin	allowed_experiment_mode	app_version	platform_version	deployment_compatibility	config_preconditions	evidence_role	conditional_use	evidence_ids	source_evidence_span	source_revision	source_url	raw_sha256	text_hash	available_at	availability_basis	retrieved_at	published_at	updated_at	deployment_evidence_ids	is_qrel
KBH-D058-22bb04d72ccf	D058	content/en/docs/tasks/administer-cluster/dns-debugging-resolution.md	unknown	Inspect DNS resolver, DNS Pods, Service and CoreDNS configuration; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require the deployed DNS provider, resolver configuration and Service endpoints; CoreDNS-specific steps are conditional.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-22bb04d72ccf"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/administer-cluster/dns-debugging-resolution.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/administer-cluster/dns-debugging-resolution.md.receipt.json""]"	"{""document_id"":""KBH-D058-22bb04d72ccf"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":138,""end_offset"":738,""text_sha256"":""8c557507b53c89a10e6946954760617ec75da173178ab5b9ac614f8aa796d019"",""document_text_sha256"":""aa95bab004e3ecae05923c45a09ddbafa1cd96032f81795e8e91eba380906d6e""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/tasks/administer-cluster/dns-debugging-resolution.md	aa95bab004e3ecae05923c45a09ddbafa1cd96032f81795e8e91eba380906d6e	aa95bab004e3ecae05923c45a09ddbafa1cd96032f81795e8e91eba380906d6e	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:04.428822Z			[]	False
KBH-D058-4067ea9b384b	D058	content/en/docs/tasks/debug/debug-application/debug-running-pod.md	unknown	Inspect running Pod resources, logs and debug containers; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Verify Kubernetes version, runtime support and debug permissions; ephemeral container steps have feature/version requirements.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-4067ea9b384b"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/debug-running-pod.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/debug-running-pod.md.receipt.json""]"	"{""document_id"":""KBH-D058-4067ea9b384b"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":82,""end_offset"":682,""text_sha256"":""e157d8c393305b077104f9462fd263b7fc72ada859f87584089ec17bc9026edf"",""document_text_sha256"":""d3f765ebd861d9727a6acdaf5bf269594ca075d944f1aa2893d21c2b59e987de""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/tasks/debug/debug-application/debug-running-pod.md	d3f765ebd861d9727a6acdaf5bf269594ca075d944f1aa2893d21c2b59e987de	d3f765ebd861d9727a6acdaf5bf269594ca075d944f1aa2893d21c2b59e987de	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:03.274825Z			[]	False
KBH-D058-54c2092d43a5	D058	content/en/docs/tasks/debug/debug-application/debug-service.md	unknown	Check Service reachability, endpoints, selectors and network routing; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Verify Service type, endpoints, proxy/CNI mode, DNS setup and permissions before selecting a branch.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-54c2092d43a5"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/debug-service.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/debug-service.md.receipt.json""]"	"{""document_id"":""KBH-D058-54c2092d43a5"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":90,""end_offset"":690,""text_sha256"":""308b0d75499525298b1247fcd7853b5ee5bcff8a6231e825c910e9d053991aa9"",""document_text_sha256"":""dc240d70ba564a724b07b837efd1473a8084ea40e009a0241fc58b4b3a065f1e""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/tasks/debug/debug-application/debug-service.md	dc240d70ba564a724b07b837efd1473a8084ea40e009a0241fc58b4b3a065f1e	dc240d70ba564a724b07b837efd1473a8084ea40e009a0241fc58b4b3a065f1e	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:03.738556Z			[]	False
KBH-D058-57df42feca96	D058	content/en/docs/concepts/workloads/pods/pod-lifecycle.md	unknown	Pod phases, container states, readiness and termination behavior; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Verify Kubernetes/runtime version and enabled features; sidecars, readiness gates and alpha/beta behaviors need configuration proof.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-57df42feca96"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/concepts/workloads/pods/pod-lifecycle.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/concepts/workloads/pods/pod-lifecycle.md.receipt.json""]"	"{""document_id"":""KBH-D058-57df42feca96"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":63,""end_offset"":663,""text_sha256"":""97d1991c868092a1ac245f1caeea7bb3d9e4bd46115864eeb92a8f691724ecfe"",""document_text_sha256"":""a7b9b9857a1bb59e633401969a739882ad0be6498c48891c24a5cd5039dc85e9""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/concepts/workloads/pods/pod-lifecycle.md	a7b9b9857a1bb59e633401969a739882ad0be6498c48891c24a5cd5039dc85e9	a7b9b9857a1bb59e633401969a739882ad0be6498c48891c24a5cd5039dc85e9	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:04.593269Z			[]	False
KBH-D058-6346769f861a	D058	content/en/docs/tasks/debug/debug-cluster/monitor-node-health.md	unknown	Node Problem Detector setup and node health monitoring; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require evidence Node Problem Detector is deployed and its configured problem daemons/events are available.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-6346769f861a"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-cluster/monitor-node-health.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-cluster/monitor-node-health.md.receipt.json""]"	"{""document_id"":""KBH-D058-6346769f861a"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":102,""end_offset"":702,""text_sha256"":""e129f1d4a17e3a454e640945d79263a4ebc666c79b6d7f96054a54bd6d202015"",""document_text_sha256"":""9678cc29151f9a085a2c1855496211ec79184e3b8e077c9f93d0195ba9aa3871""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/tasks/debug/debug-cluster/monitor-node-health.md	9678cc29151f9a085a2c1855496211ec79184e3b8e077c9f93d0195ba9aa3871	9678cc29151f9a085a2c1855496211ec79184e3b8e077c9f93d0195ba9aa3871	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:03.794217Z			[]	False
KBH-D058-714196198a9c	D058	content/en/docs/tasks/debug/debug-application/debug-pods.md	unknown	Inspect pending, waiting and crashing Pods; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require the observed Pod state/events; treat listed causes as hypotheses to verify.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-714196198a9c"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/debug-pods.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/debug-pods.md.receipt.json""]"	"{""document_id"":""KBH-D058-714196198a9c"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":91,""end_offset"":691,""text_sha256"":""cf11dcf17296f5bd85cf7f3adee1ff9d58329f653a5f9db6c046d04d1f21f83a"",""document_text_sha256"":""e73b48cca4a82e88d14a8b46fbfd7d0251650e3ffb3b47b9747b80da49ea2591""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/tasks/debug/debug-application/debug-pods.md	e73b48cca4a82e88d14a8b46fbfd7d0251650e3ffb3b47b9747b80da49ea2591	e73b48cca4a82e88d14a8b46fbfd7d0251650e3ffb3b47b9747b80da49ea2591	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:02.912634Z			[]	False
KBH-D058-7f4c1beb746e	D058	content/en/docs/tasks/debug/debug-application/_index.md	excluded	Troubleshooting collection introduction only; the specific diagnostic pages are separate sources.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	excluded	unknown	unknown	unknown	Retain in source registry; excluded from candidate retrieval pending A/B review.	non_operational_or_incomplete_source	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-7f4c1beb746e"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/_index.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/_index.md.receipt.json""]"	"{""document_id"":""KBH-D058-7f4c1beb746e"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":122,""end_offset"":409,""text_sha256"":""6b9c65773e87ed7ea5a62f678fa286d4d8093d1158806aca3acfc987e78880e3"",""document_text_sha256"":""3117b127ab7e5bd7b3c95c0dc2747d536ccea4211048fbe406778c07a8e0a7ff""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/tasks/debug/debug-application/_index.md	3117b127ab7e5bd7b3c95c0dc2747d536ccea4211048fbe406778c07a8e0a7ff	3117b127ab7e5bd7b3c95c0dc2747d536ccea4211048fbe406778c07a8e0a7ff	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:02.701063Z			[]	False
KBH-D058-8f1d50e206b1	D058	content/en/docs/tasks/debug/debug-application/determine-reason-pod-failure.md	unknown	Read container termination state and termination messages; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require actual Pod/container termination records; tutorial examples are not observations.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-8f1d50e206b1"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/determine-reason-pod-failure.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/determine-reason-pod-failure.md.receipt.json""]"	"{""document_id"":""KBH-D058-8f1d50e206b1"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":83,""end_offset"":683,""text_sha256"":""37b3fc4fa435faf00433920093787fdc4acd3f11c6e1e639a5c24bc67278bd38"",""document_text_sha256"":""520562da893454da01454dbdf2eb4de1fb847da099db0107ebcacf0eb4bc92dc""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/tasks/debug/debug-application/determine-reason-pod-failure.md	520562da893454da01454dbdf2eb4de1fb847da099db0107ebcacf0eb4bc92dc	520562da893454da01454dbdf2eb4de1fb847da099db0107ebcacf0eb4bc92dc	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:03.508939Z			[]	False
KBH-D058-94f18a70ecb0	D058	content/en/docs/concepts/configuration/manage-resources-containers.md	unknown	Container CPU/memory/storage requests, limits and enforcement; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Verify Pod requests/limits, scheduler/runtime/cgroup behavior and feature gates; version-specific storage features require evidence.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-94f18a70ecb0"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/concepts/configuration/manage-resources-containers.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/concepts/configuration/manage-resources-containers.md.receipt.json""]"	"{""document_id"":""KBH-D058-94f18a70ecb0"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":388,""end_offset"":988,""text_sha256"":""52ffba1759e2723782f26f902ed06150c3c382ef6de2a56ebd92d935a78304ee"",""document_text_sha256"":""ad40cba32ae16d74cba965fea50c765ae3427e2fdee5c7e580585f7899b2669e""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/concepts/configuration/manage-resources-containers.md	ad40cba32ae16d74cba965fea50c765ae3427e2fdee5c7e580585f7899b2669e	ad40cba32ae16d74cba965fea50c765ae3427e2fdee5c7e580585f7899b2669e	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:04.302588Z			[]	False
KBH-D058-aaa3e891815f	D058	content/en/docs/tasks/debug/debug-cluster/_index.md	unknown	Cluster troubleshooting workflow for nodes and control-plane components; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Verify the cluster topology, provider, control-plane access and version; local examples do not identify the deployed stack.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-aaa3e891815f"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-cluster/_index.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-cluster/_index.md.receipt.json""]"	"{""document_id"":""KBH-D058-aaa3e891815f"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":136,""end_offset"":736,""text_sha256"":""ab884db493bc403ef93f3afa7cbbc7e16294244003d96871e15702156d8b107e"",""document_text_sha256"":""9831bc5a5446ccd3ff3a9f875f1a0cf53d62438247e132011f06273656b44883""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/tasks/debug/debug-cluster/_index.md	9831bc5a5446ccd3ff3a9f875f1a0cf53d62438247e132011f06273656b44883	9831bc5a5446ccd3ff3a9f875f1a0cf53d62438247e132011f06273656b44883	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:03.848989Z			[]	False
KBH-D058-ac5d7aedb7e6	D058	content/en/docs/tasks/debug/debug-application/debug-init-containers.md	unknown	Inspect init-container state, events and logs; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Verify init containers exist and kubectl/API permissions; check version-specific syntax.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-ac5d7aedb7e6"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/debug-init-containers.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/tasks/debug/debug-application/debug-init-containers.md.receipt.json""]"	"{""document_id"":""KBH-D058-ac5d7aedb7e6"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":158,""end_offset"":758,""text_sha256"":""72a918a51be0d0074cee45378f33a7a00852a44772a15dbcd30a18b54880ef65"",""document_text_sha256"":""a92f50329389487253656391f0da72e3005a0ba629a2b9b16c491d06760ffaf6""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/tasks/debug/debug-application/debug-init-containers.md	a92f50329389487253656391f0da72e3005a0ba629a2b9b16c491d06760ffaf6	a92f50329389487253656391f0da72e3005a0ba629a2b9b16c491d06760ffaf6	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:02.858180Z			[]	False
KBH-D058-c2749095504f	D058	content/en/docs/concepts/cluster-administration/logging.md	unknown	Container/node logs, kubelet rotation and logging architectures; cluster/version compatibility is unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Verify runtime, kubelet log settings, agents and backend; sample sidecar manifests do not prove the logging deployment.	conditional_platform_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D058-c2749095504f"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/concepts/cluster-administration/logging.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/files/content/en/docs/concepts/cluster-administration/logging.md.receipt.json""]"	"{""document_id"":""KBH-D058-c2749095504f"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":96,""end_offset"":696,""text_sha256"":""2a506a8d4ef793f7403343d69aaac9c6cccd2661b7c75f0b66a2a8f6c53f3d18"",""document_text_sha256"":""d91da829c7ced149055afb04c32d0d545e6c882f35278571a80310da6d090ff6""}"	7e631d0318dc279cb2d31231d8823360e61e9304	https://github.com/kubernetes/website/blob/7e631d0318dc279cb2d31231d8823360e61e9304/content/en/docs/concepts/cluster-administration/logging.md	d91da829c7ced149055afb04c32d0d545e6c882f35278571a80310da6d090ff6	d91da829c7ced149055afb04c32d0d545e6c882f35278571a80310da6d090ff6	2023-12-31T15:40:05Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:04.933226Z			[]	False
KBH-D059-0185ccfaeb29	D059	content/runbooks/kubernetes/KubeNodeReadinessFlapping.md	unknown	The KubeNodeReadinessFlapping runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require a time series of node Ready transitions and matching rule window; the source example uses a different alert name.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-0185ccfaeb29"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeNodeReadinessFlapping.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeNodeReadinessFlapping.md.receipt.json""]"	"{""document_id"":""KBH-D059-0185ccfaeb29"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":56,""end_offset"":656,""text_sha256"":""388da061782a324020d129141dea2b288226127b7c2aa96d49990886bdc80292"",""document_text_sha256"":""0592c17a714cdf9f904cab0444a40c141c794c884a53c158e6b23e541df04006""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeNodeReadinessFlapping.md	0592c17a714cdf9f904cab0444a40c141c794c884a53c158e6b23e541df04006	0592c17a714cdf9f904cab0444a40c141c794c884a53c158e6b23e541df04006	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:07.478176Z			[]	False
KBH-D059-0980a5088584	D059	content/runbooks/kubernetes/KubeDeploymentReplicasMismatch.md	unknown	The KubeDeploymentReplicasMismatch runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require the Deployment desired/available replicas, scheduling events and workload constraints.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-0980a5088584"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeDeploymentReplicasMismatch.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeDeploymentReplicasMismatch.md.receipt.json""]"	"{""document_id"":""KBH-D059-0980a5088584"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":61,""end_offset"":661,""text_sha256"":""c107c33eac183e75ec02cb31871f4dcc2a87ec7cc53b41620683ef74855c0a47"",""document_text_sha256"":""637f49b98626d846ad76271574cfecb0bb6d752136b152c75aec01744747df5a""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeDeploymentReplicasMismatch.md	637f49b98626d846ad76271574cfecb0bb6d752136b152c75aec01744747df5a	637f49b98626d846ad76271574cfecb0bb6d752136b152c75aec01744747df5a	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:05.698964Z			[]	False
KBH-D059-0d787d431d0c	D059	content/runbooks/kubernetes/KubePodNotReady.md	unknown	The KubePodNotReady runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require Pod conditions, readiness probes, events and endpoint membership.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-0d787d431d0c"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubePodNotReady.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubePodNotReady.md.receipt.json""]"	"{""document_id"":""KBH-D059-0d787d431d0c"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":46,""end_offset"":646,""text_sha256"":""5f064912c2d190151056bd01e4ef29ad45db0d9841d74ee0dbd1df298191d95b"",""document_text_sha256"":""cdbaa8f46e8bde001c3968687082794a74e2fb58729d58001b9210dfede66c4a""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubePodNotReady.md	cdbaa8f46e8bde001c3968687082794a74e2fb58729d58001b9210dfede66c4a	cdbaa8f46e8bde001c3968687082794a74e2fb58729d58001b9210dfede66c4a	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:07.414248Z			[]	False
KBH-D059-100adba8ab53	D059	content/runbooks/kubernetes/KubeNodeUnreachable.md	unknown	The KubeNodeUnreachable runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require observed node reachability/status and events; distinguish control-plane network loss from node failure.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-100adba8ab53"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeNodeUnreachable.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeNodeUnreachable.md.receipt.json""]"	"{""document_id"":""KBH-D059-100adba8ab53"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":49,""end_offset"":649,""text_sha256"":""f38d367c24e8721dfc190257e9ec225677dfdde397ea0d9115e876f595e4285a"",""document_text_sha256"":""db0ab0d0557e951c7e04d8095b2d7d8f6f6b9370e5631d0c178541faa2cc3180""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeNodeUnreachable.md	db0ab0d0557e951c7e04d8095b2d7d8f6f6b9370e5631d0c178541faa2cc3180	db0ab0d0557e951c7e04d8095b2d7d8f6f6b9370e5631d0c178541faa2cc3180	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:06.914868Z			[]	False
